"0304020010 QUIMIOTERAPIA DO ADENOCARCINOMA DE COLON AVANCADO -1¶Ý LINHA";210;92;302
"0304020028 QUIMIOTERAPIA DO ADENOCARCINOMA DE COLON AVANCADO - 2¶Ý LINHA";78;35;113
"0304020036 HORMONIOTERAPIA DO ADENOCARCINOMA DE ENDOMETRIO AVANCADO";76;15;91
"0304020044 QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTOMAGO AVANCADO";195;77;272
"0304020052 QUIMIOTERAPIA DO ADENOCARCINOMA DE PANCREAS AVANCADO";121;51;172
"0304020060 HORMONIOTERAPIA DO ADENOCARCINOMA DE PROSTATA AVANCADO - 2¶Ý LINHA";116;53;169
"0304020079 HORMONIOTERAPIA DO ADENOCARCINOMA DE PROSTATA AVANCADO - 1¶Ý LINHA";3766;1638;5404
"0304020087 QUIMIOTERAPIA DO ADENOCARCINOMA DE PROSTATA RESISTENTE A HORMONIOTERAPIA";757;415;1172
"0304020095 QUIMIOTERAPIA DO CARCINOMA DE RETO AVANCADO -1¶Ý LINHA";86;34;120
"0304020109 QUIMIOTERAPIA DO CARCINOMA DE RETO AVANCADO - 2¶Ý LINHA";36;7;43
"0304020117 QUIMIOTERAPIA DO APUDOMA/TUMOR NEUROENDOCRINO AVANCADO";36;13;49
"0304020125 QUIMIOTERAPIA DO CARCINOMA DE ADRENAL AVANCADO";-;3;3
"0304020133 QUIMIOTERAPIA DO CARCINOMA DE MAMA AVANCADO -1¶Ý LINHA";289;165;454
"0304020141 QUIMIOTERAPIA DO CARCINOMA DE MAMA AVANCADO - 2¶Ý LINHA";476;198;674
"0304020150 QUIMIOTERAPIA DO CARCINOMA DE NASOFARINGE AVANCADO";9;-;9
"0304020168 QUIMIOTERAPIA DO CARCINOMA DE RIM AVANCADO";40;41;81
"0304020176 QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE / ADENOCARCINOMA DE ESOFAGO AVANCADO";21;15;36
"0304020184 QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE / ADENOCARCINOMA DO COLO OU DO CORPO UTERINO AVANCADO";242;141;383
"0304020192 QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE CANAL ANAL/ MARGEM ANAL AVANCADO";16;15;31
"0304020206 QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE CABECA E PESCOCO AVANCADO";56;40;96
"0304020214 QUIMIOTERAPIA DO CARCINOMA PULMONAR DE CELULAS NAO PEQUENAS AVANCADO";361;140;501
"0304020222 QUIMIOTERAPIA DO CARCINOMA PULMONAR INDIFERENCIADO DE CELULAS PEQUENAS AVANCADO";24;21;45
"0304020230 QUIMIOTERAPIA DO MELANOMA MALIGNO AVANCADO";48;27;75
"0304020249 QUIMIOTERAPIA DE METASTASE DE ADENOCARCINOMA DE ORIGEM DESCONHECIDA";13;13;26
"0304020257 QUIMIOTERAPIA DE METASTASE DE CARCINOMA EPIDERMOIDE/CARCINOMA NEUROENDOCRINO DE ORIGEM DESCONHECIDA";37;10;47
"0304020265 QUIMIOTERAPIA DE METASTASE DE NEOPLASIA MALIGNA INDIFERENCIADA DE ORIGEM DESCONHECIDA";17;24;41
"0304020273 QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVARIO OU DE TUBA UTERINA AVANCADA -1¶Ý LINHA.";68;41;109
"0304020281 QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVARIO OU DE TUBA UTERINA AVANCADA - 2¶Ý LINHA)";63;32;95
"0304020290 QUIMIOTERAPIA DE SARCOMA DE PARTES MOLES AVANCADO";73;50;123
"0304020303 QUIMIOTERAPIA DE SARCOMA OSSEO AVANCADO";10;5;15
"0304020311 QUIMIOTERAPIA DO TUMOR DO ESTROMA GASTROINTESTINAL AVANCADO";66;36;102
"0304020320 QUIMIOTERAPIA DE TUMOR DO SISTEMA NERVOSO CENTRAL AVANCADO";86;53;139
"0304020338 HORMONIOTERAPIA DO CARCINOMA DE MAMA AVANCADO - 2¶Ý LINHA";127;55;182
"0304020346 HORMONIOTERAPIA DO CARCINOMA DE MAMA AVANCADO- 1¶Ý LINHA";519;253;772
"0304020362 QUIMIOTERAPIA DO CARCINOMA DE TIREOIDE AVANCADO";32;17;49
"0304020370 QUIMIOTERAPIA DO CARCINOMA DE PENIS AVANCADO";4;3;7
"0304020389 QUIMIOTERAPIA DE CARCINOMA DO FIGADO OU DO TRATO BILIAR AVANCADO";98;61;159
"0304020400 QUIMIOTERAPIA DE CARCINOMA UROTELIAL AVANCADO";3;4;7
"0304020419 POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO ? 1¶Ý LINHA";86;29;115
"0304020427 MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO ? 1¶Ý LINHA";27;14;41
"0304020435 POLIQUIMIOTERAPIA COM DUPLO ANTI HER-2 DO CARCINOMA DE MAMA HER-2 POSITIVO 1¶Ý LINHA";169;69;238
"0304020443 QUIMIOTERAPIA COM DUPLO ANTI-HER-2 DO CARCINOMA DE MAMA HER-2 POSITIVO ? 1¶Ý LINHA";198;96;294
"0304030015 QUIMIOTERAPIA DE DOENCA LINFOPROLIFERATIVA RARA -1¶Ý LINHA.";16;11;27
"0304030023 QUIMIOTERAPIA DE DOENCA LINFOPROLIFERATIVA RARA - 2¶Ý LINHA";6;2;8
"0304030031 QUIMIOTERAPIA DE DOENCA MIELOPROLIFERATIVA RARA - 1¶Ý LINHA";1232;595;1827
"0304030040 QUIMIOTERAPIA DE DOENCA MIELOPROLIFERATIVA RARA - 2¶Ý LINHA.";134;74;208
"0304030058 QUIMIOTERAPIA DE LEUCEMIA LINFOCITICA CRONICA - 1¶Ý LINHA.";56;9;65
"0304030066 QUIMIOTERAPIA DE LEUCEMIA LINFOCITICA CRONICA - 2¶Ý LINHA.";12;10;22
"0304030074 QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA QUALQUER FASE - CONTROLE SANGUINEO";18;18;36
"0304030082 QUIMIOTERAPIA DA LEUCEMIA MIELOIDE CRONICA EM FASE BLASTICA - MARCADOR POSITIVO - 2¶Ý LINHA.";158;78;236
"0304030090 QUIMIOTERAPIA DA LEUCEMIA MIELOIDE CRONICA EM FASE BLASTICA - MARCADOR POSITIVO - SEM FASE CRONICA";33;12;45
"0304030104 QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA EM FASE BLASTICA - MARCADOR POSITIVO-3¶Ý LINHA";3;2;5
"0304030112 QUIMIOTERAPIA DA LEUCEMIA MIELOIDE CRONICA EM FASE CRONICA - MARCADOR POSITIVO - 1¶Ý LINHA.";762;356;1118
"0304030120 QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA EM FASE CRONICA - MARCADOR POSITIVO - 3¶Ý LINHA";4;7;11
"0304030147 QUIMIOTERAPIA DA LEUCEMIA MIELOIDE CRONICA EM FASE DE TRANSFORMACAO - MARCADOR POSITIVO - 2¶ÝLINH";83;42;125
"0304030155 QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA EM FASE DE TRANSFORMACAO - MARCADOR POSITIVO - SEM FAS";10;6;16
"0304030163 QUIMIOTERAPIA DE LINFOMA NAO HODGKIN DE BAIXO GRAU DE MALIGNIDADE (1¶Ý LINHA)";19;12;31
"0304030171 QUIMIOTERAPIA DE LINFOMA NAO HODGKIN DE BAIXO GRAU DE MALIGNIDADE - 2¶ÝLINHA";13;5;18
"0304030180 QUIMIOTERAPIA DE NEOPLASIA DE CELULAS PLASMATICAS - 1¶Ý LINHA.";39;21;60
"0304030198 QUIMIOTERAPIA DE NEOPLASIA DE CELULAS PLASMATICAS - 2¶Ý LINHA.";5;5;10
"0304030228 QUIMIOTERAPIA DE LEUCEMIA MIELOIDE CRONICA EM FASE CRONICA - MARCADOR POSITIVO - 2¶Ý LINHA";61;42;103
"0304030252 QUIMIOTERAPIA DE MIELOMA MULTIPLO ? 1¶Ý LINHA";337;183;520
"0304030260 QUIMIOTERAPIA DE MIELOMA MULTIPLO ? 2¶Ý LINHA";56;37;93
"0304040010 QUIMIOTERAPIA DO ADENOCARCINOMA DE RETO (PREVIA)";39;20;59
"0304040029 QUIMIOTERAPIA DO CARCINOMA DE MAMA (PREVIA)";899;413;1312
"0304040045 QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE / ADENOCARCINOMA DO COLO UTERINO";298;98;396
"0304040053 QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE RETO/ CANAL ANAL/ MARGEM ANAL";36;18;54
"0304040061 QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE SEIO PARA-NASAL/ LARINGE / HIPOFARINGE/ OROFARINGE /CAVIDA";80;55;135
"0304040070 QUIMIOTERAPIA DO CARCINOMA DE BEXIGA";103;40;143
"0304040088 QUIMIOTERAPIA DO CARCINOMA DE NASOFARINGE";8;-;8
"0304040096 QUIMIOTERAPIA DO CARCINOMA PULMONAR DE CELULAS NAO PEQUENAS (PREVIA)";40;13;53
"0304040118 QUIMIOTERAPIA DE CARCINOMA EPIDERMOIDE / ADENOCARCINOMA DE ESOFAGO";29;5;34
"0304040126 QUIMIOTERAPIA DO CARCINOMA EPIDERMOIDE DE VULVA";6;2;8
"0304040134 QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVARIO OU DA TUBA UTERINA - 2¶Ý LINHA";11;-;11
"0304040142 QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVARIO OU DA TUBA UTERINA - 1¶Ý LINHA";16;14;30
"0304040150 QUIMIOTERAPIA DE OSTEOSSARCOMA - 2¶Ý LINHA.";7;-;7
"0304040169 QUIMIOTERAPIA DE SARCOMA OSSEO / OSTEOSSARCOMA - 1¶Ý LINHA";-;5;5
"0304040177 QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTOMAGO (PRE-OPERATORIA)";92;48;140
"0304040185 POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO III (PREVIA)";220;75;295
"0304040193 HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO III (PREVIA)";48;16;64
"0304040207 HORMONIOTERAPIA PREVIA A RADIOTERAPIA EXTERNA DO ADENOCARCINOMA DE PROSTATA";656;273;929
"0304050016 QUIMIOTERAPIA INTRA-VESICAL";9;7;16
"0304050024 QUIMIOTERAPIA DE ADENOCARCINOMA DE COLON";199;92;291
"0304050032 QUIMIOTERAPIA DO ADENOCARCINOMA DE RETO (ADJUVANTE)";19;10;29
"0304050040 HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO I";2626;1211;3837
"0304050067 QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO III";230;116;346
"0304050075 QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO II";133;80;213
"0304050113 HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO III";3132;1460;4592
"0304050121 HORMONIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO II";3323;1464;4787
"0304050130 QUIMIOTERAPIA DO CARCINOMA DE MAMA EM ESTADIO I";40;15;55
"0304050172 QUIMIOTERAPIA DO CARCINOMA PULMONAR DE CELULAS NAO PEQUENAS (ADJUVANTE)";2;-;2
"0304050202 QUIMIOTERAPIA DE NEOPLASIA MALIGNA EPITELIAL DE OVARIO OU DA TUBA UTERINA";48;12;60
"0304050210 QUIMIOTERAPIA DO OSTEOSSARCOMA";8;1;9
"0304050229 QUIMIOTERAPIA DE SARCOMA DE PARTES MOLES DE EXTREMIDADE";34;8;42
"0304050253 QUIMIOTERAPIA DO ADENOCARCINOMA DE ESTOMAGO (POS OPERATORIA)";62;34;96
"0304050261 POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO I (ADJUVANTE)";22;5;27
"0304050270 POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO II (ADJUVANTE)";16;15;31
"0304050288 POLIQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO III (ADJUVANTE)";14;11;25
"0304050296 MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO I (ADJUVANTE)";19;22;41
"0304050300 MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO II (ADJUVANTE)";55;29;84
"0304050318 MONOQUIMIOTERAPIA DO CARCINOMA DE MAMA HER-2 POSITIVO EM ESTADIO III (ADJUVANTE)";351;171;522
"0304050334 QUIMIOTERAPIA DE TUMOR DO ESTROMA GASTRO INTESTINAL";105;40;145
"0304050342 HORMONIOTERAPIA ADJUVANTE A RADIOTERAPIA EXTERNA DO ADENOCARCINOMA DE PROSTATA";1072;514;1586
"0304060011 QUIMIOTERAPIA DA DOENCA DE HODGKIN - 1¶Ý LINHA";57;31;88
"0304060038 QUIMIOTERAPIA DA DOENCA DE HODGKIN - 2¶Ý LINHA";16;4;20
"0304060046 QUIMIOTERAPIA DA DOENCA DE HODGKIN - 3¶Ý LINHA";7;5;12
"0304060070 QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA / LINFOMA DE BURKITT - 1¶Ý LINHA";88;64;152
"0304060089 QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA/LINFOMA LINFOBLASTICO/ LINFOMA DE BURKITT - 2¶Ý LINH";8;5;13
"0304060097 QUIMIOTERAPIA DE LEUCEMIA AGUDA/ MIELODISPLASIA/ LINFOMA LINFOBLASTICO/ LINFOMA DE BURKITT 3¶Ý LINHA";8;6;14
"0304060119 QUIMIOTERAPIA DE LINFOMA NAO HODGKIN GRAU INTERMEDIARIO OU ALTO - 2¶Ý LINHA";15;16;31
"0304060127 QUIMIOTERAPIA DE LINFOMA NAO HODGKIN GRAU INTERMEDIARIO OU ALTO - 3¶Ý LINHA";7;2;9
"0304060135 QUIMIOTERAPIA DE LINFOMA NAO HODGKIN DE GRAU DE MALIGNIDADE INTERMEDIARIO OU ALTO - 1¶Ý LINHA";76;20;96
"0304060178 QUIMIOTERAPIA DE NEOPLASIA TROFOBLASTICA GESTACIONAL - BAIXO RISCO";3;-;3
"0304060208 QUIMIOTERAPIA DE TUMOR GERMINATIVO DE TESTICULO - 1¶Ý LINHA";23;7;30
"0304060224 QUIMIOTERAPIA DE LINFOMA DIFUSO DE GRANDES CELULAS B ? 1¶Ý LINHA";77;32;109
"0304060232 QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLASTICA AGUDA, LINFOMA LINFOBLASTICO, LEUCEMIA MIELOIDE AG";147;80;227
"0304060240 QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLASTICA AGUDA , LINFOMA LINFOBLASTICO, LEUCEMIA MIELOIDE A";2;4;6
"0304070017 QUIMIOTERAPIA DE CANCER NA INFANCIA E ADOLESCENCIA - 1¶Ý LINHA";124;46;170
"0304070025 QUIMIOTERAPIA DE CANCER NA INFANCIA E ADOLESCENCIA - 2¶Ý LINHA";-;2;2
"0304070068 QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLASTICA AGUDA , LINFOMA LINFOBLASTICO, LEUCEMIA MIELOIDE A";55;18;73
"0304070076 .QUIMIOTERAPIA DE LEUCEMIA LINFOIDE/LINFOBLASTICA AGUDA, LEUCEMIA MIELOIDE AGUDA E LEUCEMIA PROMIELO";40;19;59
"0304080012 FATOR ESTIMULANTE DO CRESCIMENTO DE COLONIAS DE GRANULOCITOS / MACROFAGOS";228;120;348
"0304080071 INIBIDOR DA OSTEOLISE";938;440;1378
"0304090050 IODOTERAPIA DE CARCINOMA DIFERENCIADO DE TIREOIDE( 30mCi)";43;11;54
"0304090069 IODOTERAPIA DE CARCINOMA DIFERENCIADO DE TIREOIDE( 50mCi)";20;3;23
"0305010093 HEMODIALISE (MAXIMO 1 SESSAO POR SEMANA - EXCEPCIONALIDADE)";943;457;1400
"0305010107 HEMODIALISE (MAXIMO 3 SESSOES POR SEMANA)";88629;37993;126622
"0305010115 HEMODIALISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E/OU HEPATITE B E/OU HEPATITE C (MAXIMO 3 S";4448;1808;6256
"0305010123 HEMODIALISE EM PACIENTE COM SOROLOGIA POSITIVA PARA HIV E/OU HEPATITE B E/OU HEPATITE C (EXCEPCIONAL";32;11;43
"0305010166 MANUTENCAO E ACOMPANHAMENTO DOMICILIAR DE PACIENTE SUBMETIDO A DPA /DPAC";17;4;21
"0305010204 HEMODIALISE PEDIATRICA (MAXIMO 04 SESSOES POR SEMANA)";362;170;532
"0305010212 IDENTIFICACAO DE PACIENTE SOB TRATAMENTO DIALITICO EM TRANSITO";1;-;1
"0306020025 APLICACAO DE CONCENTRADO DO FATOR IX DA COAGULACAO.";178;65;243
"0306020033 APLICACAO DE FATOR VIII DE COAGULACAO";163;73;236
"0306020041 SANGRIA TERAPEUTICA";287;117;404
"0306020068 TRANSFUSAO DE CONCENTRADO DE HEMACIAS";1433;687;2120
"0306020076 TRANSFUSAO DE CONCENTRADO DE PLAQUETAS";446;228;674
"0306020084 TRANSFUSAO DE CRIOPRECIPITADO";2;1;3
"0306020092 TRANSFUSAO DE PLAQUETAS POR AFERESE";31;22;53
"0306020106 TRANSFUSAO DE PLASMA FRESCO";42;7;49
"0306020122 TRANSFUSAO DE SANGUE / COMPONENTES IRRADIADOS";-;2;2
"0307010031 RESTAURACAO DE DENTE PERMANENTE ANTERIOR COM RESINA COMPOSTA";41;68;109
"0307010066 TRATAMENTO INICIAL DO DENTE TRAUMATIZADO";1;-;1
"0307010074 TRATAMENTO RESTAURADOR ATRAUMATICO (TRA/ART)";3;3;6
"0307010082 RESTAURACAO DE DENTE DECIDUO POSTERIOR COM RESINA COMPOSTA";1609;579;2188
"0307010104 RESTAURACAO DE DENTE DECIDUO POSTERIOR COM IONOMERO DE VIDRO";42;48;90
"0307010112 RESTAURACAO DE DENTE DECIDUO ANTERIOR COM RESINA COMPOSTA.";496;191;687
"0307010120 RESTAURACAO DE DENTE PERMANENTE POSTERIOR COM RESINA COMPOSTA";10647;3391;14038
"0307010139 RESTAURACAO DE DENTE PERMANENTE POSTERIOR COM AMALGAMA";265;183;448
"0307010147 ADEQUACAO DO COMPORTAMENTO DA PESSOA COM DEFICIENCIA";2;-;2
"0307010155 ADEQUACAO DO COMPORTAMENTO DE CRIANCAS";1;5;6
"0307020029 CURATIVO DE DEMORA C/ OU S/ PREPARO BIOMECANICO";1;-;1
"0307020088 RETRATAMENTO ENDODONTICO EM DENTE PERMANENTE BI-RADICULAR";1;-;1
"0307030024 RASPAGEM ALISAMENTO SUBGENGIVAIS (POR SEXTANTE)";35;-;35
"0307030040 PROFILAXIA / REMOCAO DA PLACA BACTERIANA";7;1;8
"0307030075 TRATAMENTO DE LESOES DA MUCOSA ORAL";1;-;1
"0307040070 MOLDAGEM DENTO-GENGIVAL P/ CONSTRUCAO DE PROTESE DENTARIA";131;-;131
"0307040089 REEMBASAMENTO E CONSERTO DE PROTESE DENTARIA";14;-;14
"0307040100 INSTALACAO DE PROTESE EM PACIENTES COM ANOMALIAS CRANIO E BUCOMAXILOFACIAL";2;-;2
"0307040119 INSTALACAO DE APARELHO ORTODONTICO/ORTOPEDICO FIXO";10;8;18
"0307040127 MANUTENCAO/CONSERTO DE APARELHO ORTODONTICO/ORTOPEDICO";2016;690;2706
"0307040135 CIMENTACAO DE PROTESE DENTARIA";1;-;1
"0307040143 ADAPTACAO DE PROTESE DENTARIA";47;-;47
"0307040151 AJUSTE OCLUSAL";38;-;38
"0307040160 INSTALACAO DE PROTESE DENTARIA";85;-;85
"0309030048 CRIOCAUTERIZACAO / ELETROCOAGULACAO DE COLO DE UTERO";1;-;1
"0309030129 LITOTRIPSIA EXTRACORPOREA (ONDA DE CHOQUE PARCIAL / COMPLETA EM 1 REGIAO RENAL)";1;-;1
"0309040027 CARDIOVERSAO ELETRICA";-;3;3
"0309050014 SESSAO DE ACUPUNTURA APLICACAO DE VENTOSAS / MOXA";792;249;1041
"0309050022 SESSAO DE ACUPUNTURA COM INSERCAO DE AGULHAS";839;243;1082
"0309050030 SESSAO DE ELETROESTIMULACAO";1;1;2
"0309050049 SESSAO DE AURICULOTERAPIA";70;-;70
"0309050120 SESSAO DE AROMATERAPIA";6;-;6
"0309050189 SESSAO DE TERAPIA DE FLORAIS";1;-;1
"0309070015 TRATAMENTO ESCLEROSANTE NAO ESTETICO DE VARIZES DOS MEMBROS INFERIORES (UNILATERAL)";3;11;14
"0309070023 TRATAMENTO ESCLEROSANTE NAO ESTETICO DE VARIZES DOS MEMBROS INFERIORES (BILATERAL)";970;671;1641
"0401010015 CURATIVO GRAU II C/ OU S/ DEBRIDAMENTO";150375;64630;215005
"0401010031 DRENAGEM DE ABSCESSO";115;18;133
"0401010040 ELETROCOAGULACAO DE LESAO CUTANEA";10;92;102
"0401010058 EXCISAO DE LESAO E/OU SUTURA DE FERIMENTO DA PELE ANEXOS E MUCOSA";9364;4354;13718
"0401010066 EXCISAO E/OU SUTURA SIMPLES DE PEQUENAS LESOES / FERIMENTOS DE PELE / ANEXOS E MUCOSA";65;1;66
"0401010074 EXERESE DE TUMOR DE PELE E ANEXOS / CISTO SEBACEO / LIPOMA";9;1;10
"0401010082 FRENECTOMIA/FRENOTOMIA.";5;-;5
"0401010090 FULGURACAO / CAUTERIZACAO QUIMICA DE LESOES CUTANEAS";27;9;36
"0401010104 INCISAO E DRENAGEM DE ABSCESSO";844;468;1312
"0401010112 RETIRADA DE CORPO ESTRANHO SUBCUTANEO";33;18;51
"0401010120 RETIRADA DE LESAO POR SHAVING";1;-;1
"0401020177 CIRURGIA DE UNHA (CANTOPLASTIA)";82;38;120
"0404010270 REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL";2;-;2
"0404010300 RETIRADA DE CORPO ESTRANHO DA CAVIDADE AUDITIVA E NASAL";12;3;15
"0404010318 RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ";137;101;238
"0404010342 TAMPONAMENTO NASAL ANTERIOR E/OU POSTERIOR";3;-;3
"0404020054 DRENAGEM DE ABSCESSO DA BOCA E ANEXOS";395;144;539
"0404020097 EXCISAO E SUTURA DE LESAO NA BOCA";1630;505;2135
"0404020100 EXCISAO EM CUNHA DE LABIO";-;1;1
"0404020313 RETIRADA DE CORPO ESTRANHO DOS OSSOS DA FACE";-;7;7
"0404020615 REDUCAO DE LUXACAO TEMPORO-MANDIBULAR";2;-;2
"0405010010 CORRECAO CIRURGICA DE ENTROPIO E ECTROPIO";6;8;14
"0405010044 DRENAGEM DE ABSCESSO DE PALPEBRA";-;1;1
"0405010079 EXERESE DE CALAZIO E OUTRAS PEQUENAS LESOES DA PALPEBRA E SUPERCILIOS";40;5;45
"0405010117 RECONSTITUICAO DE CANAL LACRIMAL";-;2;2
"0405010125 RECONSTITUICAO PARCIAL DE PALPEBRA COM TARSORRAFIA";62;53;115
"0405010141 SIMBLEFAROPLASTIA";1;-;1
"0405010168 SONDAGEM DE VIAS LACRIMAIS";-;4;4
"0405010176 SUTURA DE PALPEBRAS";39;24;63
"0405020015 CORRECAO CIRURGICA DE ESTRABISMO (ACIMA DE 2 MUSCULOS)";16;17;33
"0405020023 CORRECAO CIRURGICA DO ESTRABISMO (ATE 2 MUSCULOS)";-;1;1
"0405030045 FOTOCOAGULACAO A LASER";74;112;186
"0405030053 INJECAO INTRA-VITREO";155;6;161
"0405030070 RETINOPEXIA COM INTROFLEXAO ESCLERAL";67;29;96
"0405030096 SUTURA DE ESCLERA";289;128;417
"0405030134 VITRECTOMIA ANTERIOR";60;28;88
"0405030193 PAN-FOTOCOAGULACAO DE RETINA A LASER";588;155;743
"0405030215 RETINOPEXIA PNEUMATICA";1;-;1
"0405030223 REMOCAO DE OLEO DE SILICONE";39;11;50
"0405040067 ENUCLEACAO DE GLOBO OCULAR";1;-;1
"0405040075 EVISCERACAO DE GLOBO OCULAR";16;6;22
"0405040105 EXPLANTE DE LENTE INTRA OCULAR";14;15;29
"0405040130 INJECAO RETROBULBAR / PERIBULBAR";4;-;4
"0405040202 TRATAMENTO DE PTOSE PALPEBRAL";21;9;30
"0405040210 REPOSICIONAMENTO DE LENTE INTRAOCULAR";12;6;18
"0405050011 CAPSULECTOMIA POSTERIOR CIRURGICA";1157;313;1470
"0405050020 CAPSULOTOMIA A YAG LASER";517;407;924
"0405050038 CAUTERIZACAO DE CORNEA";7;-;7
"0405050046 CICLOCRIOCOAGULACAO / DIATERMIA";1;-;1
"0405050070 CORRECAO CIRURGICA DE HERNIA DE IRIS";1;-;1
"0405050089 EXERESE DE TUMOR DE CONJUNTIVA";32;14;46
"0405050097 FACECTOMIA COM IMPLANTE DE LENTE INTRA-OCULAR";19;6;25
"0405050100 FACECTOMIA S/ IMPLANTE DE LENTE INTRA-OCULAR";40;18;58
"0405050119 FACOEMULSIFICACAO COM IMPLANTE DE LENTE INTRA-OCULAR RIGIDA";1;-;1
"0405050151 IMPLANTE SECUNDARIO DE LENTE INTRA-OCULAR - LIO";53;25;78
"0405050160 INJECAO SUBCONJUTIVAL / SUBTENONIANA";11;2;13
"0405050178 IRIDECTOMIA CIRURGICA";80;30;110
"0405050194 IRIDOTOMIA A LASER";6;-;6
"0405050208 PARACENTESE DE CAMARA ANTERIOR";11;52;63
"0405050216 RECOBRIMENTO CONJUNTIVAL";4;1;5
"0405050224 RECONSTITUICAO DE FORNIX CONJUNTIVAL";3790;2068;5858
"0405050240 RETIRADA DE CORPO ESTRANHO DA CAMARA ANTERIOR DO OLHO";3;-;3
"0405050259 RETIRADA DE CORPO ESTRANHO DA CORNEA";9;3;12
"0405050267 SINEQUIOLISE A YAG LASER";27;4;31
"0405050291 SUTURA DE CONJUNTIVA";138;130;268
"0405050305 SUTURA DE CORNEA";45;59;104
"0405050321 TRABECULECTOMIA";194;70;264
"0405050364 TRATAMENTO CIRURGICO DE PTERIGIO";247;82;329
"0405050372 FACOEMULSIFICACAO COM IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL";6227;3045;9272
"0405050402 RADIACAO PARA CROSS LINKING CORNEANO";-;1;1
"0406020094 DISSECCAO DE VEIA / ARTERIA";1;-;1
"0407010246 RETIRADA DE CORPO ESTRANHO DO TUBO DIGESTIVO POR ENDOSCOPIA";24;1;25
"0407010254 RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA";231;64;295
"0407020055 CERCLAGEM DE ANUS";1;-;1
"0407020128 DILATACAO DIGITAL / INSTRUMENTAL DO ANUS E/OU RETO";1;-;1
"0407020136 DRENAGEM DE ABSCESSO ANU-RETAL";4;7;11
"0407020144 DRENAGEM DE ABSCESSO ISQUIORRETAL";4;2;6
"0407020390 RETIRADA DE CORPO ESTRANHO / POLIPOS DO RETO / COLO SIGMOIDE";5;-;5
"0407030107 DRENAGEM BILIAR PERCUTANEA EXTERNA";14;9;23
"0407030115 DRENAGEM BILIAR PERCUTANEA INTERNA";5;5;10
"0407040196 PARACENTESE ABDOMINAL";97;25;122
"0408010134 REDUCAO INCRUENTA DE LUXACAO OU FRATURA / LUXACAO ESCAPULO-UMERAL";268;125;393
"0408020164 REDUCAO INCRUENTA DE FRATURA / LESAO FISARIA DO EXTREMO PROXIMAL DO UMERO";17;4;21
"0408020172 REDUCAO INCRUENTA DE FRATURA / LESAO FISARIA NO PUNHO";135;8;143
"0408020180 REDUCAO INCRUENTA DE FRATURA / LUXACAO DE MONTEGGIA OU DE GALEAZZI";5;4;9
